x y z
0.096027 -0.067457 0.137555
0.095934 -0.067556 0.137563
0.095832 -0.067672 0.137572
0.095776 -0.067748 0.137581
0.095655 -0.067913 0.137600
0.095567 -0.068047 0.137616
0.095479 -0.068196 0.137632
0.095412 -0.068300 0.137637
0.095334 -0.068443 0.137644
0.095259 -0.068596 0.137654
0.095170 -0.068787 0.137669
0.095117 -0.068926 0.137681
0.095055 -0.069082 0.137694
0.094996 -0.069243 0.137707
0.094935 -0.069421 0.137724
0.094877 -0.069609 0.137743
0.094829 -0.069776 0.137761
0.094772 -0.069999 0.137786
0.094731 -0.070161 0.137805
0.094709 -0.070306 0.137820
0.094657 -0.070542 0.137849
0.094614 -0.070743 0.137876
0.094571 -0.070936 0.137900
0.094532 -0.071151 0.137929
0.094502 -0.071351 0.137954
0.094490 -0.071476 0.137969
0.094452 -0.071740 0.138008
0.094426 -0.071896 0.138031
0.094387 -0.072130 0.138069
0.094355 -0.072314 0.138098
0.094311 -0.072599 0.138143
0.094289 -0.072763 0.138172
0.094266 -0.072909 0.138197
0.094244 -0.073118 0.138230
0.094220 -0.073320 0.138263
0.094209 -0.073435 0.138280
0.094165 -0.073792 0.138338
0.094144 -0.074022 0.138371
0.094126 -0.074251 0.138404
0.094102 -0.074528 0.138445
0.094086 -0.074772 0.138478
0.094074 -0.075014 0.138508
0.094070 -0.075232 0.138537
0.094070 -0.075503 0.138569
0.094073 -0.075729 0.138597
0.094083 -0.076049 0.138627
0.094086 -0.076195 0.138644
0.094097 -0.076447 0.138669
0.094115 -0.076706 0.138692
0.094142 -0.077035 0.138723
0.094165 -0.077291 0.138748
0.094183 -0.077467 0.138766
0.094214 -0.077707 0.138788
0.094251 -0.077958 0.138811
0.094295 -0.078225 0.138839
0.094348 -0.078471 0.138861
0.094403 -0.078718 0.138884
0.094461 -0.078942 0.138906
0.094531 -0.079183 0.138931
0.094602 -0.079380 0.138951
0.094693 -0.079617 0.138977
0.094773 -0.079802 0.138995
0.094861 -0.079973 0.139013
0.094989 -0.080228 0.139032
0.095096 -0.080381 0.139060
0.095238 -0.080610 0.139075
0.095366 -0.080786 0.139090
0.095507 -0.080947 0.139119
0.095637 -0.081089 0.139144
0.095757 -0.081205 0.139169
0.095972 -0.081429 0.139193
0.096132 -0.081568 0.139225
0.096274 -0.081686 0.139253
0.096430 -0.081798 0.139283
