Column1 Column2 Column3
0.213694 -0.079453 0.158558
0.213726 -0.079477 0.158564
0.213752 -0.079497 0.158570
0.213777 -0.079516 0.158576
0.213804 -0.079536 0.158582
0.213828 -0.079548 0.158585
0.213848 -0.079558 0.158586
0.213868 -0.079568 0.158586
0.213884 -0.079569 0.158584
0.213897 -0.079570 0.158582
0.213909 -0.079568 0.158578
0.213913 -0.079565 0.158579
0.213919 -0.079561 0.158578
0.213927 -0.079560 0.158577
0.213935 -0.079560 0.158579
0.213936 -0.079556 0.158580
0.213940 -0.079563 0.158595
0.213935 -0.079558 0.158600
0.213931 -0.079550 0.158603
0.213922 -0.079539 0.158608
0.213911 -0.079525 0.158614
0.213898 -0.079510 0.158620
0.213890 -0.079507 0.158619
0.213881 -0.079500 0.158619
0.213860 -0.079466 0.158625
0.213843 -0.079448 0.158625
0.213826 -0.079428 0.158625
0.213811 -0.079412 0.158623
0.213797 -0.079395 0.158622
0.213781 -0.079378 0.158621
0.213768 -0.079358 0.158618
0.213757 -0.079342 0.158617
0.213751 -0.079344 0.158618
0.213745 -0.079333 0.158618
0.213746 -0.079331 0.158619
0.213749 -0.079339 0.158621
0.213754 -0.079355 0.158627
0.213764 -0.079377 0.158637
0.213779 -0.079411 0.158648
0.213797 -0.079442 0.158655
0.213806 -0.079459 0.158658
0.213828 -0.079480 0.158657
0.213858 -0.079503 0.158648
0.213881 -0.079525 0.158647
0.213910 -0.079556 0.158651
0.213940 -0.079586 0.158656
0.213971 -0.079613 0.158661
0.213999 -0.079644 0.158670
0.214024 -0.079670 0.158678
0.214037 -0.079684 0.158686
0.214059 -0.079706 0.158695
0.214081 -0.079730 0.158705
0.214104 -0.079752 0.158713
0.214120 -0.079766 0.158721
0.214144 -0.079780 0.158731
0.214154 -0.079780 0.158734
0.214157 -0.079776 0.158735
0.214159 -0.079763 0.158731
0.214148 -0.079750 0.158729
0.214145 -0.079720 0.158721
0.214134 -0.079702 0.158721
0.214117 -0.079684 0.158723
0.214102 -0.079664 0.158724
0.214080 -0.079640 0.158727
0.214061 -0.079620 0.158731
0.214035 -0.079595 0.158737
0.214012 -0.079574 0.158741
0.213989 -0.079554 0.158747
0.213963 -0.079537 0.158749
0.213932 -0.079518 0.158753
0.213895 -0.079504 0.158753
0.213861 -0.079494 0.158753
0.213830 -0.079487 0.158755
0.213813 -0.079483 0.158757
0.213783 -0.079485 0.158758
0.213773 -0.079487 0.158761
0.213730 -0.079502 0.158761
0.213719 -0.079512 0.158769
0.213704 -0.079531 0.158775
0.213680 -0.079572 0.158787
0.213674 -0.079596 0.158794
0.213671 -0.079626 0.158803
0.213671 -0.079645 0.158807
0.213674 -0.079679 0.158813
0.213678 -0.079694 0.158815
0.213695 -0.079724 0.158818
0.213714 -0.079753 0.158823
0.213739 -0.079782 0.158828
0.213753 -0.079800 0.158833
0.213787 -0.079829 0.158838
0.213810 -0.079848 0.158844
0.213822 -0.079860 0.158848
0.213858 -0.079885 0.158855
0.213882 -0.079901 0.158859
0.213907 -0.079914 0.158863
0.213929 -0.079925 0.158866
0.213933 -0.079929 0.158868
0.213947 -0.079934 0.158870
0.213962 -0.079937 0.158873
0.213975 -0.079932 0.158871
0.213976 -0.079931 0.158873
0.213991 -0.079913 0.158866
0.213996 -0.079900 0.158867
0.213997 -0.079895 0.158869
0.213996 -0.079892 0.158873
0.213996 -0.079883 0.158877
0.213994 -0.079876 0.158879
0.213992 -0.079870 0.158881
0.213988 -0.079865 0.158882
0.213982 -0.079858 0.158884
0.213976 -0.079855 0.158885
0.213968 -0.079851 0.158886
0.213959 -0.079848 0.158889
0.213949 -0.079846 0.158890
0.213937 -0.079845 0.158892
0.213922 -0.079844 0.158895
0.213917 -0.079844 0.158895
0.213888 -0.079845 0.158900
0.213873 -0.079846 0.158901
0.213850 -0.079849 0.158902
0.213831 -0.079851 0.158904
0.213808 -0.079856 0.158907
0.213786 -0.079864 0.158910
0.213771 -0.079869 0.158912
0.213750 -0.079876 0.158916
0.213738 -0.079882 0.158917
0.213724 -0.079889 0.158919
0.213724 -0.079893 0.158920
0.213720 -0.079896 0.158921
0.213701 -0.079908 0.158924
0.213692 -0.079913 0.158925
0.213697 -0.079918 0.158925
0.213684 -0.079925 0.158926
0.213671 -0.079932 0.158929
0.213663 -0.079939 0.158929
0.213663 -0.079946 0.158930
0.213665 -0.079951 0.158930
0.213665 -0.079954 0.158931
0.213673 -0.079957 0.158931
0.213686 -0.079957 0.158931
0.213697 -0.079957 0.158932
0.213711 -0.079957 0.158932
0.213729 -0.079958 0.158933
0.213752 -0.079957 0.158932
0.213769 -0.079954 0.158932
0.213792 -0.079950 0.158931
0.213811 -0.079944 0.158930
0.213845 -0.079934 0.158924
0.213855 -0.079931 0.158924
0.213871 -0.079924 0.158922
0.213901 -0.079911 0.158918
0.213923 -0.079899 0.158914
0.213935 -0.079891 0.158913
0.213948 -0.079884 0.158913
0.213958 -0.079877 0.158913
0.213967 -0.079870 0.158913
0.213975 -0.079864 0.158915
0.213978 -0.079858 0.158917
0.213983 -0.079853 0.158919
0.213985 -0.079849 0.158921
0.213984 -0.079847 0.158924
0.213980 -0.079845 0.158927
0.213975 -0.079847 0.158933
0.213974 -0.079847 0.158933
0.213969 -0.079848 0.158935
0.213954 -0.079855 0.158942
0.213932 -0.079862 0.158951
0.213910 -0.079873 0.158958
0.213890 -0.079885 0.158964
0.213885 -0.079890 0.158964
0.213875 -0.079896 0.158966
0.213855 -0.079910 0.158972
0.213834 -0.079923 0.158978
0.213812 -0.079938 0.158984
0.213787 -0.079952 0.158991
0.213763 -0.079969 0.158997
0.213745 -0.079984 0.159001
0.213724 -0.079998 0.159006
0.213721 -0.080006 0.159008
0.213702 -0.080022 0.159014
0.213687 -0.080035 0.159017
0.213676 -0.080047 0.159021
0.213665 -0.080057 0.159023
0.213657 -0.080072 0.159028
0.213652 -0.080084 0.159033
0.213651 -0.080096 0.159037
0.213657 -0.080100 0.159039
0.213661 -0.080109 0.159042
0.213667 -0.080118 0.159046
0.213676 -0.080126 0.159048
0.213692 -0.080138 0.159049
0.213711 -0.080143 0.159053
0.213730 -0.080148 0.159057
0.213751 -0.080150 0.159060
0.213768 -0.080151 0.159065
0.213777 -0.080151 0.159069
0.213807 -0.080152 0.159075
0.213834 -0.080151 0.159079
0.213862 -0.080149 0.159084
0.213888 -0.080147 0.159089
0.213919 -0.080143 0.159096
0.213941 -0.080141 0.159097
0.213969 -0.080133 0.159103
0.213979 -0.080128 0.159109
0.214008 -0.080118 0.159113
