Column1 Column2 Column3
0.212025 -0.061634 0.111501
0.212174 -0.061642 0.111526
0.212345 -0.061654 0.111557
0.212489 -0.061665 0.111585
0.212652 -0.061679 0.111621
0.212769 -0.061688 0.111647
0.212885 -0.061698 0.111676
0.213044 -0.061716 0.111722
0.213179 -0.061733 0.111762
0.213266 -0.061744 0.111789
0.213397 -0.061762 0.111830
0.213484 -0.061775 0.111859
0.213549 -0.061785 0.111881
0.213682 -0.061807 0.111929
0.213787 -0.061825 0.111968
0.213893 -0.061846 0.112011
0.213975 -0.061864 0.112044
0.214119 -0.061896 0.112106
0.214220 -0.061920 0.112152
0.214320 -0.061944 0.112196
0.214417 -0.061969 0.112240
0.214512 -0.061994 0.112284
0.214589 -0.062015 0.112318
0.214664 -0.062035 0.112352
0.214775 -0.062066 0.112403
0.214892 -0.062100 0.112458
0.214947 -0.062118 0.112486
0.214999 -0.062135 0.112513
0.215140 -0.062182 0.112589
0.215221 -0.062214 0.112636
0.215286 -0.062241 0.112676
0.215286 -0.062241 0.112676
0.215430 -0.062306 0.112767
0.215540 -0.062358 0.112839
0.215555 -0.062365 0.112850
0.215709 -0.062446 0.112960
0.215793 -0.062496 0.113028
0.215887 -0.062557 0.113109
0.215950 -0.062602 0.113170
0.216025 -0.062658 0.113242
0.216107 -0.062724 0.113327
0.216176 -0.062782 0.113399
0.216242 -0.062839 0.113473
0.216254 -0.062848 0.113484
0.216277 -0.062869 0.113511
0.216364 -0.062949 0.113612
0.216437 -0.063019 0.113699
0.216507 -0.063088 0.113784
0.216564 -0.063144 0.113851
0.216630 -0.063208 0.113924
0.216686 -0.063263 0.113984
0.216686 -0.063263 0.113984
0.216750 -0.063327 0.114052
0.216835 -0.063411 0.114143
0.216835 -0.063411 0.114143
0.216892 -0.063466 0.114203
0.216988 -0.063570 0.114310
0.217050 -0.063641 0.114378
0.217095 -0.063695 0.114429
0.217132 -0.063744 0.114475
0.217139 -0.063754 0.114483
0.217184 -0.063822 0.114544
0.217243 -0.063906 0.114619
0.217291 -0.063970 0.114675
0.217323 -0.064009 0.114708
0.217390 -0.064089 0.114779
0.217436 -0.064142 0.114825
0.217473 -0.064188 0.114864
0.217530 -0.064261 0.114919
0.217564 -0.064309 0.114953
0.217606 -0.064363 0.114989
0.217641 -0.064407 0.115016
0.217674 -0.064449 0.115041
0.217693 -0.064473 0.115056
0.217761 -0.064550 0.115099
0.217814 -0.064607 0.115127
0.217867 -0.064670 0.115155
0.217920 -0.064738 0.115183
