Column1 Column2 Column3
0.190654 -0.100933 0.097099
0.190650 -0.100909 0.097078
0.190641 -0.100847 0.097032
0.190637 -0.100825 0.097010
0.190629 -0.100772 0.096973
0.190611 -0.100641 0.096873
0.190594 -0.100527 0.096787
0.190584 -0.100457 0.096734
0.190571 -0.100375 0.096669
0.190558 -0.100294 0.096607
0.190545 -0.100212 0.096545
0.190533 -0.100129 0.096481
0.190519 -0.100033 0.096409
0.190507 -0.099943 0.096343
0.190498 -0.099887 0.096298
0.190483 -0.099755 0.096206
0.190472 -0.099655 0.096132
0.190465 -0.099612 0.096100
0.190453 -0.099514 0.096031
0.190446 -0.099445 0.095984
0.190429 -0.099313 0.095891
0.190423 -0.099275 0.095864
0.190409 -0.099186 0.095803
0.190397 -0.099102 0.095743
0.190386 -0.099027 0.095691
0.190375 -0.098950 0.095638
0.190368 -0.098889 0.095594
0.190349 -0.098752 0.095497
0.190342 -0.098688 0.095451
0.190332 -0.098608 0.095394
0.190323 -0.098509 0.095324
0.190314 -0.098410 0.095255
0.190306 -0.098315 0.095189
0.190299 -0.098231 0.095131
0.190292 -0.098129 0.095061
0.190285 -0.098040 0.095000
0.190278 -0.097943 0.094936
0.190266 -0.097782 0.094831
0.190256 -0.097665 0.094755
0.190247 -0.097549 0.094678
0.190236 -0.097432 0.094601
0.190226 -0.097313 0.094521
0.190215 -0.097200 0.094446
0.190202 -0.097067 0.094356
0.190191 -0.096953 0.094281
0.190182 -0.096866 0.094220
0.190168 -0.096727 0.094132
0.190154 -0.096599 0.094048
0.190148 -0.096541 0.094009
0.190139 -0.096449 0.093951
0.190129 -0.096360 0.093895
0.190119 -0.096271 0.093840
0.190109 -0.096183 0.093786
0.190098 -0.096089 0.093728
0.190080 -0.095943 0.093639
0.190074 -0.095879 0.093598
0.190061 -0.095781 0.093539
0.190044 -0.095636 0.093454
0.190029 -0.095523 0.093386
0.190016 -0.095412 0.093321
0.190003 -0.095291 0.093251
0.189990 -0.095172 0.093181
0.189979 -0.095069 0.093119
0.189967 -0.094954 0.093050
0.189953 -0.094837 0.092980
0.189950 -0.094795 0.092954
0.189939 -0.094702 0.092896
0.189931 -0.094635 0.092857
0.189919 -0.094536 0.092797
0.189903 -0.094422 0.092732
0.189889 -0.094317 0.092671
0.189874 -0.094223 0.092619
0.189863 -0.094145 0.092573
0.189845 -0.094028 0.092509
0.189831 -0.093931 0.092456
0.189822 -0.093857 0.092415
0.189805 -0.093725 0.092345
0.189794 -0.093635 0.092296
0.189783 -0.093533 0.092243
0.189777 -0.093481 0.092213
0.189765 -0.093358 0.092149
0.189755 -0.093254 0.092093
0.189747 -0.093163 0.092043
0.189735 -0.093062 0.091988
