Column1 Column2 Column3
-11.948911 -8.741169 -7.818550
-11.572498 -7.747063 -7.225731
-10.278794 -5.704478 -5.811652
-9.471036 -4.677130 -5.098894
-9.280135 -4.504056 -4.952013
-7.645311 -2.454168 -3.535568
-6.461885 -1.275370 -2.519696
-5.366269 -0.276299 -1.723842
-4.034411 0.768351 -0.783422
-2.766595 1.787106 0.202545
-1.692556 2.711895 0.953517
1.145677 4.844536 2.568317
2.776479 6.039057 3.386460
4.185831 6.978682 4.066517
5.822496 8.144431 4.976212
7.066897 9.005200 5.610241
8.229364 9.779998 6.149229
9.566423 10.404370 6.658372
10.444612 10.717868 6.966031
11.298431 10.993764 7.212908
11.975424 11.206629 7.459687
12.407305 11.341252 7.525810
12.707633 11.158444 7.350203
12.668706 10.707828 7.063389
12.596157 10.605141 7.015583
11.633912 9.310548 6.201431
10.812307 8.666431 5.771347
9.905710 7.937792 5.279581
9.905710 7.937792 5.279581
9.051916 7.124988 4.722242
9.051916 7.124988 4.722242
4.769924 3.372807 2.039747
2.576141 1.505440 0.658378
1.931592 0.984578 0.320029
0.807304 0.042872 -0.289857
-1.953081 -2.093265 -1.781218
-3.621067 -3.230546 -2.627231
-5.208832 -4.389794 -3.482274
-5.479280 -4.586720 -3.632035
-5.961365 -5.013342 -3.960067
-7.421537 -6.427453 -4.904616
-8.575367 -7.507906 -5.682620
-10.881984 -9.962799 -7.347939
-11.510957 -10.787007 -7.856469
-11.696645 -11.042561 -7.981718
-12.154854 -11.831347 -8.344002
-12.198693 -11.890354 -8.335054
-12.254231 -12.023515 -8.349515
-11.638597 -11.769959 -7.912907
-10.950609 -11.265963 -7.424756
-10.257808 -10.435242 -6.828739
-9.653427 -9.770008 -6.370300
-9.234212 -9.298391 -5.954640
-8.379768 -8.594514 -5.442492
-7.078696 -7.582523 -4.640738
-5.195564 -6.226508 -3.763482
-2.897427 -4.680824 -2.816567
-1.141562 -3.590244 -2.213487
0.379613 -2.651011 -1.683376
2.140181 -1.474338 -1.161408
2.620161 -1.228288 -1.079655
5.264805 0.445943 -0.320384
6.667602 1.363017 0.064625
7.178710 1.698684 0.144212
9.507820 3.441704 0.817538
9.880654 3.665430 0.977731
11.738934 5.224366 1.754116
12.041201 5.587280 1.926926
12.983877 7.208281 2.718889
13.179028 8.171266 3.159822
13.133854 9.005367 3.447262
12.918472 9.596700 3.755214
12.464517 10.083331 4.067176
12.249073 10.231305 4.085910
12.125044 10.297586 4.139367
11.490536 10.533513 4.280375
9.374973 10.632312 4.272793
8.910359 10.552575 4.192900
6.541710 9.845150 3.749924
5.066426 9.037068 3.444781
4.789662 8.943550 3.338669
2.065306 7.238106 2.565397
1.799878 7.057234 2.453879
-1.118693 5.419346 1.720699
-3.256337 4.273594 1.107799
-5.380000 3.104013 0.543446
-5.888082 2.762708 0.348978
-8.951624 0.885713 -0.457383
-10.985773 -0.441556 -1.006745
-12.861837 -1.973846 -1.544986
-14.061125 -3.333648 -2.061451
-14.936323 -4.908530 -2.562514
-15.250991 -6.216920 -2.885973
-15.038169 -7.383432 -3.149306
-14.345658 -8.259481 -3.237309
-13.574945 -8.762726 -3.240249
-13.402488 -8.786282 -3.205204
-10.862676 -9.276735 -2.806064
-9.192676 -8.993019 -2.481786
-7.243468 -8.476851 -2.060011
-5.088735 -7.833713 -1.604707
-2.754356 -7.002732 -1.244531
-0.314001 -6.246429 -0.868196
2.282935 -5.396391 -0.546291
4.763914 -4.634890 -0.344310
7.227171 -3.981464 -0.186310
9.173969 -3.304588 -0.124671
11.014333 -2.400686 -0.081809
12.494523 -1.630701 -0.072005
13.236907 -0.795754 -0.088948
13.380633 -0.505054 -0.054020
13.617328 1.009544 0.119766
13.224225 1.882302 0.200354
12.289173 2.601240 0.269789
11.420774 3.132193 0.281254
11.146617 3.288095 0.281606
8.587739 4.157784 0.294970
7.023228 4.402322 0.117957
5.456127 4.559856 -0.156854
3.575567 4.657984 -0.340073
1.856527 4.764705 -0.560969
-0.113957 4.758728 -0.728852
-1.850306 4.752799 -0.767556
-2.406908 4.775258 -0.827641
-3.315787 4.856465 -0.845667
-4.392762 4.871788 -0.833156
-5.259844 4.906319 -0.819457
-6.130407 4.885957 -0.834848
-6.986682 4.796837 -0.833842
-7.551851 4.697577 -0.763487
-9.407653 4.329439 -0.840597
-9.846837 3.955240 -0.895815
-10.003358 3.795495 -0.911120
-10.793067 3.326336 -1.185814
-10.772973 2.942688 -1.302425
-10.440611 2.547836 -1.298810
-9.829503 2.128948 -1.289457
-9.090984 1.577354 -1.178872
-8.856444 1.467318 -1.183271
-6.717728 0.485178 -1.022752
-5.323244 -0.114893 -0.772243
-3.773453 -0.640889 -0.678750
-1.140913 -1.620126 -0.539401
0.436229 -2.091121 -0.328628
0.763073 -2.177757 -0.347375
2.769584 -2.914813 -0.226757
3.930640 -3.010288 -0.322174
4.954147 -3.065020 -0.490214
5.503277 -3.101422 -0.446556
6.230352 -3.210179 -0.374199
6.968058 -3.211427 -0.321927
7.705120 -3.225876 -0.277971
8.182589 -3.115473 -0.266384
8.410552 -2.939670 -0.177173
8.472510 -2.849446 -0.177078
8.616670 -2.739052 -0.151490
8.679426 -2.578630 -0.154939
8.781150 -2.161863 -0.216190
8.807576 -1.695320 -0.149968
8.529624 -0.594726 -0.143894
8.456842 -0.324790 -0.172308
7.333504 0.894059 -0.181180
6.530873 1.751221 -0.400049
6.345014 1.982821 -0.464777
5.444196 2.872873 -0.638288
4.511247 3.488119 -0.700642
2.498089 4.622063 -0.698864
1.610172 4.943478 -1.068861
0.095379 5.513021 -1.650509
-0.835606 5.804243 -1.933545
-1.360958 5.931622 -1.945386
-2.578158 6.031469 -1.997912
-3.321731 6.038290 -2.010978
