x y z
-0.201477 -0.054413 0.164975
-0.201470 -0.054410 0.164977
-0.201466 -0.054407 0.164978
-0.201465 -0.054405 0.164979
-0.201468 -0.054403 0.164980
-0.201471 -0.054404 0.164979
-0.201476 -0.054404 0.164977
-0.201479 -0.054404 0.164977
-0.201482 -0.054404 0.164977
-0.201486 -0.054403 0.164978
-0.201487 -0.054404 0.164977
-0.201488 -0.054406 0.164977
-0.201488 -0.054406 0.164977
-0.201483 -0.054406 0.164978
-0.201478 -0.054405 0.164979
-0.201473 -0.054405 0.164979
-0.201467 -0.054406 0.164979
-0.201460 -0.054406 0.164979
-0.201456 -0.054407 0.164979
-0.201454 -0.054409 0.164979
-0.201455 -0.054408 0.164979
-0.201458 -0.054408 0.164979
-0.201462 -0.054411 0.164977
-0.201464 -0.054412 0.164977
-0.201466 -0.054411 0.164977
-0.201468 -0.054409 0.164978
-0.201468 -0.054407 0.164978
-0.201470 -0.054403 0.164980
-0.201471 -0.054404 0.164981
-0.201472 -0.054403 0.164981
-0.201469 -0.054402 0.164981
-0.201468 -0.054401 0.164982
-0.201466 -0.054400 0.164982
-0.201464 -0.054400 0.164982
-0.201461 -0.054400 0.164982
-0.201455 -0.054401 0.164983
-0.201453 -0.054400 0.164984
-0.201452 -0.054400 0.164985
-0.201457 -0.054401 0.164986
-0.201457 -0.054400 0.164986
-0.201457 -0.054400 0.164986
-0.201460 -0.054397 0.164988
-0.201464 -0.054395 0.164989
-0.201470 -0.054393 0.164988
-0.201472 -0.054392 0.164988
-0.201477 -0.054392 0.164988
-0.201482 -0.054394 0.164987
-0.201491 -0.054396 0.164984
-0.201497 -0.054397 0.164983
-0.201500 -0.054397 0.164983
-0.201498 -0.054397 0.164983
-0.201497 -0.054396 0.164983
-0.201493 -0.054393 0.164984
-0.201493 -0.054393 0.164985
-0.201491 -0.054392 0.164985
-0.201490 -0.054390 0.164986
-0.201490 -0.054389 0.164986
-0.201492 -0.054388 0.164986
-0.201493 -0.054386 0.164987
-0.201496 -0.054386 0.164987
-0.201500 -0.054385 0.164988
-0.201505 -0.054384 0.164988
-0.201508 -0.054385 0.164987
-0.201511 -0.054386 0.164986
-0.201517 -0.054387 0.164985
-0.201521 -0.054388 0.164984
-0.201521 -0.054391 0.164982
-0.201520 -0.054392 0.164983
-0.201516 -0.054392 0.164983
-0.201512 -0.054394 0.164984
-0.201506 -0.054395 0.164983
-0.201505 -0.054397 0.164984
-0.201504 -0.054396 0.164984
-0.201503 -0.054396 0.164984
-0.201502 -0.054397 0.164986
-0.201505 -0.054396 0.164987
-0.201506 -0.054394 0.164987
-0.201508 -0.054393 0.164986
-0.201510 -0.054390 0.164987
-0.201514 -0.054390 0.164987
