x y z
-1.685793 0.860025 0.881225
-1.641031 0.810801 0.958805
-1.523399 0.703026 1.074749
-1.427066 0.544500 1.250708
-1.368614 0.342054 1.388537
-1.325076 0.217310 1.450462
-1.240026 0.064597 1.538264
-1.243378 -0.164625 1.679109
-0.919386 -0.451320 1.791054
-0.240028 -0.741864 1.784723
0.306923 -1.004272 1.680092
0.012582 -0.936226 1.643120
-0.383024 -0.815234 1.398145
-0.219669 -0.872814 1.282621
-0.088354 -1.009859 1.297458
-0.181430 -1.049726 1.309342
-0.439513 -1.045797 1.254992
-0.513610 -1.016837 1.147964
-0.335252 -0.856235 1.021754
-0.097068 -0.715457 0.913978
0.023704 -0.737422 0.770225
0.064804 -0.684049 0.687022
0.085385 -0.650003 0.488125
0.236871 -0.605807 0.329388
0.193089 -0.520960 0.234731
0.084923 -0.534485 0.157487
0.022686 -0.634009 -0.003173
0.010245 -0.582583 -0.117693
-0.226312 -0.515421 -0.117576
-0.363272 -0.529278 -0.141772
-0.450005 -0.583687 -0.124992
-0.701308 -0.690922 -0.142637
-0.845073 -0.774968 -0.130086
-0.882298 -0.850427 -0.148662
-0.943942 -0.986393 -0.072728
-0.943942 -0.986393 -0.072728
-0.971867 -1.051759 0.050602
-0.949023 -0.914976 0.082032
-1.202783 -0.971874 0.205322
-1.589316 -1.124773 0.284307
-1.807232 -1.243259 0.307116
-1.862488 -1.376290 0.383712
-1.968183 -1.433750 0.452986
-2.007348 -1.444448 0.457413
-1.928953 -1.200567 0.427843
-1.800394 -1.035686 0.318227
-1.663124 -0.909629 0.262220
-1.503476 -0.785612 0.130361
-1.273386 -0.708273 -0.058266
-1.125942 -0.601479 -0.264805
-1.085750 -0.498530 -0.481409
-1.206674 -0.429043 -0.612730
-1.500839 -0.275612 -0.671958
-1.561787 -0.037261 -0.601279
-1.664041 0.100438 -0.481576
-1.800723 0.274797 -0.348894
-1.908733 0.452903 -0.293425
-1.848343 0.585805 -0.234070
-1.846226 0.646616 -0.175245
-1.748463 0.799466 -0.106905
-1.817719 0.707979 -0.072967
-2.013608 0.549782 -0.040031
-1.992448 0.422659 -0.082165
-1.885888 0.402529 -0.046923
-1.856940 0.399919 -0.053981
-1.636732 0.429207 -0.056506
-1.557036 0.454592 -0.028850
-1.286331 0.576418 -0.138979
-1.177461 0.573251 -0.092768
-1.223817 0.526898 -0.023842
-1.317513 0.435339 0.000602
-1.530778 0.394357 0.102127
-1.678651 0.287834 0.221388
-1.766436 0.266085 0.250196
-1.798724 0.208843 0.355996
-1.859157 0.245447 0.434985
-1.952139 0.263739 0.479791
-2.040232 0.198959 0.607738
-1.990763 0.195545 0.711821
-2.039920 0.183878 0.803164
-2.005117 0.215176 0.871396
-1.934763 0.254399 0.910605
-1.844501 0.267898 0.978322
-1.781831 0.263709 0.987840
-1.771040 0.263559 0.994151
-1.748011 0.264123 0.956449
-1.752829 0.185505 0.910244
-1.647028 0.137097 0.914735
-1.785115 0.077906 0.925825
-1.814562 0.081751 0.971095
-1.964053 -0.056177 1.082346
-1.954285 -0.112906 1.150746
-2.077001 -0.199535 1.241187
-2.128059 -0.203483 1.267717
-1.980332 -0.223507 1.187615
-1.896880 -0.282801 1.112724
-1.893618 -0.328232 1.063322
-1.836239 -0.558345 0.847663
-1.901131 -0.634439 0.678811
-1.797154 -0.660206 0.508869
-1.708398 -0.810564 0.406399
-1.669720 -0.843508 0.380682
-1.620962 -0.969904 0.135311
-1.655922 -1.065360 0.026509
-1.630554 -1.132225 -0.074595
-1.562796 -1.145683 -0.118941
-1.508785 -1.176675 -0.093288
-1.363578 -1.128738 -0.185821
-1.319025 -1.060665 -0.132344
-1.179422 -0.960610 -0.149067
-1.087962 -0.894359 -0.176329
-0.914583 -0.849896 -0.244463
-0.821289 -0.782688 -0.302844
-0.822308 -0.847237 -0.372541
-0.841217 -0.890824 -0.401473
-0.850587 -0.930960 -0.481708
-0.803914 -0.970863 -0.502756
-0.766764 -0.961035 -0.511503
-0.692381 -0.889709 -0.563474
-0.616389 -0.824144 -0.546502
-0.580698 -0.868236 -0.515017
-0.701816 -0.930949 -0.539607
-0.700015 -0.933405 -0.505359
-0.743188 -0.919922 -0.539342
-0.731691 -0.958793 -0.528845
-0.755517 -0.999853 -0.469678
-0.774014 -0.934776 -0.418656
-0.951780 -0.877186 -0.438254
-1.139761 -0.852397 -0.371837
-1.171816 -0.874072 -0.357824
-1.247407 -0.768996 -0.374250
-1.293234 -0.725639 -0.391475
-1.338496 -0.750397 -0.375278
-1.475259 -0.797423 -0.425029
-1.268472 -0.739518 -0.498455
-1.180672 -0.669305 -0.524976
-1.245126 -0.670248 -0.508241
-1.277349 -0.669174 -0.562317
-1.228308 -0.689792 -0.587541
-1.119987 -0.783146 -0.592923
-1.175494 -0.850641 -0.570517
-1.360949 -0.996931 -0.552361
-1.351766 -1.002486 -0.541276
-1.434622 -1.042725 -0.515887
-1.477737 -1.063211 -0.436787
-1.605138 -1.061621 -0.371110
-1.665528 -0.994416 -0.336737
-1.648007 -0.848358 -0.364786
-1.542340 -0.797862 -0.374210
-1.578765 -0.759885 -0.421006
-1.638938 -0.798530 -0.480792
-1.545459 -0.779942 -0.538870
-1.556312 -0.761187 -0.604137
-1.644051 -0.828887 -0.621300
-1.638745 -0.812222 -0.611216
-1.753396 -0.715286 -0.604544
-1.964594 -0.612012 -0.636388
-2.050110 -0.487926 -0.608437
-2.038312 -0.483435 -0.629385
-1.931543 -0.459644 -0.532091
-1.896246 -0.397404 -0.555622
-1.708594 -0.253085 -0.486286
-1.569848 -0.193246 -0.567898
-1.431585 -0.173639 -0.597512
-1.367415 -0.130503 -0.635620
-1.277841 -0.163914 -0.676765
-1.285565 -0.189261 -0.740287
-1.454937 -0.122081 -0.768762
-1.844533 -0.129193 -0.791098
-1.902812 0.112557 -0.738298
-1.879577 0.337824 -0.811707
-1.745499 0.489281 -0.871990
-1.462306 0.549112 -0.895290
-1.170543 0.510180 -0.929223
-1.032034 0.401342 -0.888120
-0.949468 0.320647 -0.910280
-0.913191 0.254047 -0.907155
-0.880404 0.092953 -0.867558
-0.830120 -0.055590 -0.749977
-0.848386 -0.176130 -0.693077
-0.942935 -0.301014 -0.596731
-1.041321 -0.357904 -0.545997
-1.116916 -0.329542 -0.528627
-1.210592 -0.323574 -0.525978
-1.239026 -0.228159 -0.495914
-1.244453 -0.123793 -0.533093
-1.179016 0.027585 -0.561707
-1.122555 0.142440 -0.599917
-1.055373 0.295149 -0.624728
-0.883710 0.431981 -0.674516
-0.817978 0.462444 -0.727281
-0.581250 0.591794 -0.744223
-0.425229 0.629006 -0.840404
-0.399997 0.611362 -0.801812
-0.298086 0.652745 -0.814686
-0.354790 0.692932 -0.815726
-0.436022 0.708741 -0.847398
-0.463551 0.688439 -0.778725
-0.493959 0.658368 -0.774251
-0.831852 0.648293 -0.776885
-1.077296 0.674686 -0.790119
-1.250683 0.787116 -0.724176
-1.241164 0.840462 -0.695734
-1.140133 0.864882 -0.653609
-0.818573 0.926372 -0.589969
-0.367822 1.079667 -0.541922
-0.157658 1.152297 -0.499304
0.078330 1.102631 -0.450793
0.223346 1.037706 -0.372261
0.233476 1.019614 -0.345511
0.253662 0.820943 -0.328107
0.307434 0.837881 -0.280208
0.306611 0.873845 -0.249652
0.258698 0.896822 -0.193055
0.300041 0.885136 -0.134852
0.314997 0.906417 -0.098181
0.324746 0.911489 -0.081586
0.373250 0.880930 -0.026460
0.189556 0.918853 0.004037
0.134289 1.176289 0.143765
0.165857 1.250576 0.178307
0.484023 1.464116 0.343696
0.888959 1.594652 0.424112
1.121192 1.696484 0.484042
1.311981 1.747117 0.526655
1.539572 1.881149 0.481966
1.486366 1.911921 0.457325
1.250790 1.955310 0.398603
1.023101 1.858670 0.449019
0.975860 1.835689 0.533413
0.874066 1.777528 0.563736
0.666839 1.720681 0.602665
0.528037 1.752344 0.646450
0.343358 1.756278 0.630331
0.170519 1.706936 0.643923
0.264039 1.542608 0.592810
0.333413 1.392396 0.617450
0.144054 1.229309 0.580162
0.002651 1.146912 0.547752
-0.181716 0.955604 0.545356
-0.188528 0.717811 0.607657
-0.201006 0.538420 0.670012
-0.238893 0.403003 0.696317
-0.430994 0.236339 0.763661
-0.544267 0.174716 0.882401
-0.580988 0.141309 0.917968
-0.655274 0.076315 0.954133
-0.784970 -0.133582 0.975035
-0.802214 -0.329212 0.976054
-0.847999 -0.424321 0.934689
-0.926309 -0.529739 0.895893
-1.019855 -0.634308 0.918790
-1.100712 -0.649967 0.988663
-1.297078 -0.734091 0.952121
-1.562464 -0.695442 0.959575
-1.619781 -0.696082 0.949368
-1.768036 -0.652924 0.958440
-1.818009 -0.666012 0.956676
-1.789277 -0.456312 1.001197
-1.746152 -0.392496 1.023039
-1.536649 -0.243601 0.965859
-1.432540 -0.097703 0.952756
-1.686908 -0.039055 0.883215
-1.870227 0.060384 0.843108
-1.890826 0.037906 0.817862
-1.707041 -0.106932 0.843827
-1.292192 -0.217925 0.811604
-1.096602 -0.252585 0.865008
-1.060440 -0.187669 0.898738
-1.084382 0.071343 0.966221
-1.341264 0.249339 0.935298
-1.359037 0.239667 0.926799
-1.249374 0.169530 0.889836
-1.223479 -0.025195 0.876587
-1.325552 -0.115886 0.872324
-1.533866 -0.179367 0.900697
-1.578674 -0.150639 0.893018
-1.656577 -0.063143 0.846246
-1.803477 0.002123 0.745091
-2.079985 0.040795 0.734614
-2.007932 -0.019780 0.772740
-1.741844 -0.062452 0.802867
-1.586970 -0.123315 0.840904
-1.462957 -0.164514 0.871414
-1.532537 -0.280080 0.875539
-1.553108 -0.307867 0.873522
-1.445307 -0.339076 0.856325
-1.418655 -0.313412 0.830731
-1.406423 -0.323545 0.832438
-1.374527 -0.352277 0.846790
-1.354533 -0.363386 0.943043
-1.451517 -0.397823 0.903309
-1.418251 -0.457976 0.898884
-1.287711 -0.469297 0.845504
-1.231161 -0.481517 0.783873
-1.084380 -0.422610 0.807359
-1.023445 -0.314659 0.782476
-1.164403 -0.275072 0.808022
-1.411977 -0.151587 0.776702
-1.549871 -0.045010 0.752445
-1.481295 -0.016612 0.729229
-1.442632 -0.027569 0.803148
-1.437651 -0.042429 0.839059
-1.413744 -0.016136 0.868058
-1.332902 0.066215 0.868905
-1.414620 0.081353 0.831021
-1.638305 -0.005113 0.804021
-1.650933 -0.076978 0.756172
-1.642629 -0.209761 0.767950
-1.668458 -0.256402 0.691743
-1.595731 -0.257815 0.716465
-1.608359 -0.274796 0.658028
-1.641733 -0.180820 0.700096
-1.790925 -0.118608 0.586481
-1.845991 -0.095564 0.632627
-1.755551 -0.128446 0.675226
-1.768417 -0.165755 0.735854
-1.761929 -0.237475 0.739460
-1.798802 -0.187958 0.721834
-1.730227 -0.198602 0.712031
-1.862599 -0.122529 0.682089
-2.127190 -0.082275 0.617403
-2.381913 -0.089292 0.587439
-2.247160 -0.157311 0.594621
-2.053040 -0.176314 0.651740
-1.961654 -0.165774 0.617472
-1.828750 -0.160589 0.576729
-1.717347 -0.177325 0.585161
-1.631194 -0.220200 0.513016
-1.482547 -0.192531 0.513973
-1.459375 -0.250865 0.451737
-1.580364 -0.244090 0.372555
-1.569023 -0.242052 0.371907
-1.488980 -0.274231 0.346984
-1.251659 -0.260442 0.325466
-1.175588 -0.204329 0.312883
-1.165488 -0.070142 0.262370
-1.135846 0.123265 0.268167
-1.134991 0.321609 0.250094
-1.031493 0.444877 0.316092
-0.936050 0.578861 0.341074
-0.816032 0.582131 0.358683
-0.736883 0.670817 0.388963
-0.699034 0.695267 0.452388
-0.631488 0.740733 0.460938
-0.699698 0.714618 0.484691
-0.725342 0.705327 0.564797
-0.653748 0.610447 0.701710
-0.621355 0.528132 0.762946
-0.655678 0.477187 0.824881
-0.730604 0.523416 0.880425
-0.908424 0.541849 0.900454
-1.089870 0.536208 0.857785
-1.066302 0.497216 0.861054
-1.072732 0.476933 0.862175
-1.170440 0.493883 0.864223
