x y z
-0.201524 -0.054350 0.164958
-0.201526 -0.054349 0.164960
-0.201526 -0.054349 0.164962
-0.201528 -0.054347 0.164964
-0.201529 -0.054348 0.164966
-0.201530 -0.054346 0.164966
-0.201532 -0.054347 0.164967
-0.201535 -0.054347 0.164968
-0.201537 -0.054347 0.164968
-0.201537 -0.054351 0.164969
-0.201539 -0.054353 0.164970
-0.201537 -0.054356 0.164971
-0.201535 -0.054356 0.164971
-0.201532 -0.054358 0.164971
-0.201532 -0.054360 0.164972
-0.201531 -0.054362 0.164973
-0.201531 -0.054363 0.164974
-0.201531 -0.054365 0.164974
-0.201531 -0.054367 0.164975
-0.201530 -0.054368 0.164976
-0.201530 -0.054368 0.164976
-0.201531 -0.054369 0.164976
-0.201533 -0.054369 0.164976
-0.201533 -0.054370 0.164978
-0.201533 -0.054370 0.164978
-0.201533 -0.054370 0.164978
-0.201533 -0.054369 0.164978
-0.201533 -0.054368 0.164980
-0.201532 -0.054368 0.164980
-0.201533 -0.054367 0.164980
-0.201526 -0.054365 0.164982
-0.201523 -0.054365 0.164982
-0.201517 -0.054362 0.164985
-0.201517 -0.054361 0.164987
-0.201517 -0.054362 0.164988
-0.201516 -0.054359 0.164988
-0.201517 -0.054358 0.164989
-0.201520 -0.054359 0.164989
-0.201521 -0.054359 0.164989
-0.201523 -0.054357 0.164990
-0.201526 -0.054356 0.164991
-0.201527 -0.054357 0.164991
-0.201526 -0.054356 0.164991
-0.201526 -0.054356 0.164990
-0.201529 -0.054354 0.164989
-0.201530 -0.054354 0.164989
-0.201534 -0.054354 0.164988
-0.201537 -0.054354 0.164987
-0.201537 -0.054356 0.164986
-0.201538 -0.054357 0.164987
-0.201538 -0.054358 0.164987
-0.201539 -0.054360 0.164988
-0.201540 -0.054361 0.164988
-0.201541 -0.054361 0.164989
-0.201543 -0.054362 0.164988
-0.201544 -0.054363 0.164988
-0.201545 -0.054363 0.164990
-0.201545 -0.054361 0.164990
-0.201547 -0.054359 0.164992
-0.201547 -0.054357 0.164995
-0.201545 -0.054355 0.164996
-0.201544 -0.054352 0.164996
-0.201543 -0.054349 0.164996
-0.201542 -0.054348 0.164997
-0.201542 -0.054344 0.164997
-0.201541 -0.054341 0.164999
-0.201541 -0.054338 0.164999
-0.201541 -0.054335 0.165001
-0.201540 -0.054329 0.165003
-0.201545 -0.054325 0.165005
-0.201550 -0.054325 0.165006
-0.201554 -0.054325 0.165006
-0.201558 -0.054323 0.165007
-0.201561 -0.054323 0.165008
-0.201563 -0.054325 0.165008
-0.201564 -0.054324 0.165010
